Mon-Yr,CA,Alameda,Amador,Butte,Calaveras,Contra-Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba,,Condo,LA Metro,Central Coast,Central Valley,Far North,Inland Empire,S.F. Bay Area,SoCal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34394,185472,209117,NA,114705.1471,NA,NA,NA,NA,102830.0472,NA,113499.325,98636,NA,96999.3,NA,184207.3336,NA,331147,NA,135554.7778,91818,NA,218749,180000,NA,208442.1289,162352.8235,NA,129581.5536,129700,NA,131102,178454,251705,111923,177504.0028,333593,257794.057,259220,243023,NA,83749.625,158460.6154,195961,115384,NA,NA,NA,97221.5,NA,199150,NA,NA,,145020,192553.9285,NA,NA,NA,NA,241768.9036,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34425,186968,217890,NA,124545.2273,NA,NA,NA,NA,101212.0606,NA,111817.5909,92708,NA,88499.15,NA,185303.9661,NA,367241,NA,145555.2778,91499.85,NA,204167,178332.4167,NA,213068.9815,167179.1282,NA,129293.3646,126500,NA,131908,178853,270289,109062,173301.1827,316270,245572.3263,262270,238124,NA,86249.375,139353.871,188888,109845,NA,NA,NA,97811.71875,NA,200640,NA,NA,,145710,199477.4966,NA,NA,NA,NA,241086.3797,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34455,185500,205494,NA,128124.5938,NA,NA,NA,NA,99867.43421,NA,111764.1176,85972,NA,97856.35714,NA,175208.252,NA,344029,NA,131999.4,89165.75,NA,195000,197142,NA,209322.9665,160555.5278,NA,130623.6686,128750,NA,131709,179866,265086,102500,177536.0686,308333,216772.2516,253050,236931,NA,68332.5,146666.3333,186666,110667,NA,NA,NA,90714.21429,NA,204815,NA,NA,,148380,193373.8293,NA,NA,NA,NA,236685.827,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34486,189680,216705,NA,117499.125,NA,NA,NA,NA,109179.8689,NA,112608.0652,92750,NA,107499.625,NA,189799.7934,NA,349074,NA,137142,110799.46,NA,198333,192856.5,NA,210070.9531,177776.8889,NA,132174.9388,122000,NA,131600,176838,272260,111071,169736.3486,318085,256696.6466,268060,231818,NA,66999.3,156922.2308,197872,105399,NA,NA,NA,98665.8,NA,216071,NA,NA,,152270,201007.9722,NA,NA,NA,NA,250808.7504,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34516,188081,205912,NA,117893.8421,NA,NA,NA,NA,95199.48,NA,106896.2069,87187,NA,98332.5,NA,197166.3281,NA,363114,NA,144285.5,95499.45,NA,223749,224999.5,NA,207867.0363,171817.5909,NA,134878.3491,129000,NA,130625,178470,259804,107916,173022.6333,323333,249799.4392,248820,236538,NA,93333,163043.3261,198038,110800,NA,NA,NA,87272,NA,203817,NA,NA,,140430,200412.5816,NA,NA,NA,NA,242172.9806,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34547,185790,203947,NA,114799.26,NA,NA,NA,NA,96895.86207,NA,116550.8966,88124,NA,109999.5,NA,193129.386,NA,351492,NA,116999.15,93571.07143,NA,230682,187272.3636,NA,210147.5225,171922.4808,NA,130694.237,124000,NA,131896,172916,258189,106249,176838.3622,324272,255152.6927,257050,219499,NA,90000,NA,193000,113333,NA,NA,NA,101333.2667,NA,212709,NA,NA,,142440,195997.1602,NA,NA,NA,NA,238058.0049,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34578,185158,211482,NA,115499.225,NA,NA,NA,NA,96841.42105,NA,113499.325,86499,NA,92499.75,NA,199793.2263,NA,341509,NA,120000,92499.75,NA,202500,182222.1111,NA,209061.9433,170666.1333,NA,134488.8692,118000,NA,131985,174615,257954,108124,178342.9126,325000,202161.4053,257520,232547,NA,94999.5,148461.1154,197391,112558,NA,NA,NA,91499.85,NA,208173,NA,NA,,144920,186490.804,NA,NA,NA,NA,242498.2657,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34608,181862,207390,NA,121999.9,NA,NA,NA,NA,105848.7642,NA,108332.9167,85000,NA,82499.75,NA,189197.9661,NA,335294,NA,144999.75,95999.4,NA,210227,178332.4167,NA,206925.8693,155713.5,NA,130105.5841,121000,NA,129642,170263,247856,95416,157890.1193,317778,221587.8269,248580,230085,NA,92499.75,143845.9615,196666,110556,NA,NA,NA,98332.5,NA,213617,NA,NA,,143510,192448.6116,NA,NA,NA,NA,235309.7762,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34639,180907,203550,NA,111249.4375,NA,NA,NA,NA,100000,NA,111578.3684,82692,NA,106666.3333,NA,188980.337,NA,352777,NA,117499.125,100000,NA,190000,176665.8333,NA,207001.9441,155624.2188,NA,131496.9887,122000,NA,129680,169930,252419,104500,165551.3563,333051,241203.271,245330,229032,NA,80000,151332.7667,198444,105428,NA,NA,NA,93333,NA,204234,NA,NA,,142440,199013.1281,NA,NA,NA,NA,237355.0155,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34669,177421,208654,NA,121818.0909,NA,NA,NA,NA,99463.33929,NA,109285.25,85576,NA,100000,NA,195359.2522,NA,351041,NA,131999.4,97856.35714,NA,238750,183999.8,NA,215704.9103,162727.1364,NA,129609.1991,122000,NA,127655,171311,261734,107083,164904.1923,322727,169939.1014,249540,239953,NA,74999.5,157057.9706,193958,106744,NA,NA,NA,90000,NA,200647,NA,NA,,140160,187202.4121,NA,NA,NA,NA,235090.1374,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34700,177200,194528,NA,109999.5,NA,NA,NA,NA,95624.4375,NA,118460.6154,95000,NA,76666,NA,186714.2796,NA,340384,NA,123333.1667,90000,NA,214583,173999.3,NA,194867.7974,168234.8824,NA,131986.6711,119750,NA,127287,170571,261666,115000,167228.326,295212,249084.7034,238994,225962,NA,68332.5,154999.25,204268,106666,NA,NA,NA,98999.1,NA,196666,NA,NA,,139190,183853.4798,NA,NA,NA,NA,229679.6272,100500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34731,172974,199258,NA,123333.1667,NA,NA,NA,NA,91071.32143,NA,112940.5294,90333,NA,81999.8,NA,169599.6983,NA,334091,NA,143999.8,101666.5833,NA,230000,183999.8,NA,193071.9299,157142,NA,124779.7807,120000,NA,122112,173158,257692,107499,156265.9767,299305,251784.5816,255000,223683,NA,67499.25,141818.0909,190769,107856,NA,NA,NA,97499.25,NA,192273,NA,NA,,135710,181442.7532,NA,NA,NA,NA,233704.3476,95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34759,175274,198888,NA,123333.1667,NA,NA,NA,NA,98845.26923,NA,122352.8235,83500,NA,111999.4,NA,163146.7216,NA,325641,NA,114443.7222,86999.3,NA,215908,176665.8333,NA,207614.8212,163749.8125,NA,120318.9141,120000,NA,119210,172454,259375,96841,166539.992,326966,227044.6429,246539,235000,NA,87499.25,141538.3846,198157,105714,NA,NA,NA,88332.5,NA,193541,NA,NA,,137120,179943.7768,NA,NA,NA,NA,233840.9445,98500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34790,176768,204610,NA,121999.9,NA,NA,NA,NA,100454.5227,NA,107332.9667,83182,NA,94999.5,NA,165889.414,NA,339473,NA,140000,92499.75,NA,210714,186666.3333,NA,200782.1258,151537.8846,NA,126465.4131,116775,NA,125321,167845,264796,109444,164415.3813,310526,230358.5706,248205,239655,NA,90000,142727.1364,197499,106515,NA,NA,NA,88499.15,NA,199614,NA,NA,,139600,183515.7465,NA,NA,NA,NA,235155.8325,95000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34820,176448,209335,NA,106428.25,NA,NA,NA,NA,95868.97826,NA,104615.1538,83788,NA,98332.5,NA,156469.3493,NA,341176,NA,129999.5,90000,NA,204412,189999.5,NA,209992.944,165908.7955,NA,119391.0795,115000,NA,122566,167083,255102,101111,174974.6209,317033,213331.4861,248926,235606,NA,92499.75,148823.0882,195365,107316,NA,NA,NA,87856.35714,NA,193965,NA,NA,,140260,180955.6233,NA,NA,NA,NA,238437.1411,93750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34851,180649,214090,NA,108571,NA,NA,NA,NA,103333.1667,NA,119472.7105,92500,NA,107777.3889,NA,172654.5537,NA,345967,NA,127999.6,94285.28571,NA,203947,188888.4444,NA,210229.1242,173332.6667,NA,123741.3845,119990,NA,123474,174523,277403,101923,168185.3077,315487,205560.656,268037,235625,NA,84999.5,146666.3333,196111,114838,NA,NA,NA,90000,NA,205424,NA,NA,,141630,186685.4619,NA,NA,NA,NA,249347.2369,93000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34881,180253,212316,NA,116922.2308,NA,NA,NA,NA,102727.1364,NA,112142.25,88199,NA,90000,NA,180077.0649,NA,356122,NA,151999.4,96874.3125,NA,210000,196665.8333,NA,207634.0342,169654.6897,NA,125336.006,121000,NA,126603,175438,268055,108333,159511.9523,338709,216706.9168,256457,243548,NA,94999.5,136874.1563,194687,112954,NA,NA,NA,96153.23077,NA,202521,NA,NA,,138570,182658.331,NA,NA,NA,NA,246980.96,94450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34912,182467,211904,NA,113528.7353,NA,NA,NA,NA,103962.066,NA,114399.28,92173,NA,101428.5,NA,178717.0972,NA,368548,NA,142857,103571.25,NA,217592,177499.125,NA,205658.1542,167499.625,NA,124717.2748,122000,NA,122569,174342,269186,105357,178820.0785,329213,237063.8224,265624,253205,NA,93333,142499.875,196599,109285,NA,NA,NA,87186.78125,NA,203214,NA,NA,,136820,180108.6735,NA,NA,NA,NA,250108.4416,96000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34943,180529,210893,NA,118887.9444,NA,NA,NA,NA,94374.5625,NA,118259.9565,88213,NA,103333.1667,NA,186900.5158,NA,350000,NA,118749.0625,96874.3125,NA,222115,200000,NA,207354.9147,163333.1667,NA,122114.1045,120000,NA,118898,172237,267222,100556,177126.9942,330107,230432.0348,261363,233721,NA,109999.5,142999.85,197999,106738,NA,NA,NA,96666,NA,195423,NA,NA,,138540,172603.6122,NA,NA,NA,NA,242042.8913,94000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34973,175861,207414,NA,118076.0192,NA,NA,NA,NA,97856.35714,NA,114999.25,87031,NA,108332.9167,NA,162524.8162,NA,333673,NA,130908.5455,96922.38462,NA,200000,177856.25,NA,202791.4377,155199.24,NA,122878.9395,120000,NA,122836,169230,245634,107499,155261.1013,320536,227918.7861,254167,229348,NA,93333,143333.1667,196922,110833,NA,NA,NA,100000,NA,200000,NA,NA,,132170,169335.1106,NA,NA,NA,NA,239131.6565,89000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35004,176203,206743,NA,114614.6538,NA,NA,NA,NA,96249.375,NA,126841.7632,91364,NA,100000,NA,159523.5988,NA,325000,NA,121111.0556,84285.28571,NA,198999,174999.25,NA,204002.7766,160000,NA,125908.7586,119000,NA,120603,175818,267262,106499,164823.2712,314674,181841.674,261718,228571,NA,92499.75,138180.9091,184883,110566,NA,NA,NA,95768.65385,NA,210970,NA,NA,,136650,173619.978,NA,NA,NA,NA,242628.0875,91500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35034,175372,204362,NA,122222.1111,NA,NA,NA,NA,94090.5,NA,107499.625,85869,NA,103999.8,NA,178185.7139,NA,353658,NA,147499.625,91428.42857,NA,197499,198332.4167,NA,207966.7526,161052.5789,NA,120613.4583,115000,NA,115688,167214,256522,97142,164037.3316,301075,204425.1861,253080,228773,NA,64999.5,136665.8333,193750,113770,NA,NA,NA,NA,NA,195892,NA,NA,,133660,173505.0483,NA,NA,NA,NA,230719.0187,89900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35065,174859,201739,NA,114209.8158,NA,NA,NA,NA,92954.25,NA,103999.8,86388,NA,94999.5,NA,175746.2094,NA,333333,NA,123333.1667,89090,NA,212500,184999.75,NA,198007.4142,156189.6667,NA,123441.0822,111950,NA,116395,174750,270833,100833,177085.5785,322656,245763.6307,254942,244999,NA,68749.125,143749.8125,189564,123333,NA,NA,NA,NA,NA,208908,NA,NA,,135204,171100.3605,NA,NA,NA,NA,234299.5272,87500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35096,170860,205250,NA,114209.8158,NA,NA,NA,NA,93823.14706,NA,112499.375,86458,NA,82999.7,NA,163157.9452,NA,340322,NA,123333.1667,100000,NA,223749,169999.5,NA,202137.8162,165555.2778,NA,114366.7294,111000,NA,118823,174215,263281,100714,150504.6326,300000,231068.5063,248676,243152,NA,123333.1667,141499.925,201219,112161,NA,NA,NA,NA,NA,200240,NA,NA,,134760,171887.726,NA,NA,NA,NA,236322.522,91000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35125,175975,208046,NA,118234.3824,NA,NA,NA,NA,96070.82143,NA,110999.45,93823,NA,109999.5,NA,161760.2697,NA,361538,NA,118999.05,85384.07692,NA,212500,180000,NA,200986.5112,157915.7708,NA,114995.6015,117000,NA,116808,172676,266279,95909,164792.2727,323762,211290.055,268156,241304,NA,90000,137499.125,198386,115370,NA,NA,NA,NA,NA,201380,NA,NA,,133760,169825.1539,NA,NA,NA,NA,243035.8295,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35156,178536,210130,NA,111363.0682,NA,NA,NA,NA,96943.75,NA,105333.0667,90455,NA,90000,NA,162024.8901,NA,368749,NA,133999.3,88499.15,NA,218749,171537.8846,NA,210447.1207,167499.625,NA,117551.2157,117000,NA,119632,170061,284848,94500,167884.9471,329060,205813.0498,266319,222760,NA,104999.75,137618.1667,184528,113871,NA,NA,NA,NA,NA,208639,NA,NA,,134980,173484.8042,NA,NA,NA,NA,242764.3645,89999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35186,179095,213709,NA,115861.2759,NA,NA,NA,NA,92257.83871,NA,109473.2105,91250,NA,102857,NA,154312.7884,NA,376414,NA,144999.75,97499.25,NA,225000,175293.3529,NA,216545.7238,163043.3261,NA,118499.7974,118000,NA,115144,172048,281122,97727,169063.5877,333620,238717.2359,275814,238793,NA,91666.5,134192.8387,190000,120000,NA,NA,NA,NA,NA,217974,NA,NA,,135710,171022.4845,NA,NA,NA,NA,253801.3106,89900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35217,181191,213414,NA,118749.0625,NA,NA,NA,NA,96480.83333,NA,111666.0833,91000,NA,102857,NA,172152.169,NA,390322,NA,135453.7727,91999.8,NA,231250,173332.6667,NA,216248.522,168399.58,NA,124033.861,115000,NA,120504,178597,275000,93750,179876.7675,339097,242166.9109,279942,243867,NA,103333.1667,137618.1667,188333,113417,NA,NA,NA,NA,NA,206198,NA,NA,,134300,180232.0158,NA,NA,NA,NA,255588.5123,89525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35247,182416,222612,NA,126110.8056,NA,NA,NA,NA,96405.60938,NA,114736.1053,92083,NA,87499.25,NA,174329.2821,NA,377026,NA,134443.7222,104615.1538,NA,235344,224999.5,NA,205537.9857,160909.0455,NA,120010.3482,117950,NA,114210,180000,270339,95312,177633.5577,350000,226212.7566,290932,238636,NA,80000,149582.8542,185714,114386,NA,NA,NA,NA,NA,204927,NA,NA,,133540,173301.1535,NA,NA,NA,NA,260973.2855,88000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35278,180825,218452,NA,119499.025,NA,NA,NA,NA,92142.64286,NA,107499.625,91579,NA,94166.25,NA,174589.5278,NA,360605,NA,129999.5,96249.375,NA,228030,192221.6111,NA,212797.0339,164761.6667,NA,122334.8166,115000,NA,116339,175168,271428,111250,177580.6773,347482,234683.7079,275146,245981,NA,87499.25,137646.1765,185454,119820,NA,NA,NA,NA,NA,209859,NA,NA,,131820,172874.0049,NA,NA,NA,NA,251066.4669,89900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35309,179740,218251,NA,120000,NA,NA,NA,NA,97499.25,NA,110416.1458,84558,NA,87499.25,NA,191263.8485,NA,354651,NA,140000,87142.14286,NA,205435,201470.5588,NA,215227.8481,151249.4375,NA,123204.1534,115000,NA,109382,172893,272857,111250,167225.9444,333898,220660.718,271318,245212,NA,113332.6667,123181.6591,190798,109364,NA,NA,NA,NA,NA,195580,NA,NA,,131200,169586.2324,NA,NA,NA,NA,248321.9004,89900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35339,174454,220375,NA,115427.8,NA,NA,NA,NA,90909,NA,106521.413,91667,NA,83749.625,NA,167848.0951,NA,355172,NA,135453.7727,83333,NA,243181,180000,NA,207656.4477,165833.0417,NA,116998.7075,115000,NA,108084,172601,255102,95000,170396.7084,339899,223803.6627,275510,245918,NA,80000,132666.0333,185434,115000,NA,NA,NA,NA,NA,203545,NA,NA,,132670,167156.2502,NA,NA,NA,NA,246512.6683,86875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35370,175495,216186,NA,119165.7083,NA,NA,NA,NA,96911.07353,NA,109999.5,91304,NA,114999.25,NA,161823.2656,NA,363953,NA,133749.3125,89165.75,NA,221249,181999.9,NA,211768.9376,158180.9091,NA,121390.7379,110230,NA,110988,181800,270833,106111,154724.9046,337912,215027.2834,281801,234302,NA,92499.75,135713.5,181316,117618,NA,NA,NA,NA,NA,198280,NA,NA,,132440,170944.5504,NA,NA,NA,NA,251421.5524,89975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35400,171940,211695,NA,113124.3438,NA,NA,NA,NA,92424,NA,109411.2941,85681,NA,94999.5,NA,167549.634,NA,359183,NA,133332.6667,98570.57143,NA,229167,178887.9444,NA,217043.7822,166521.413,NA,119396.2317,110000,NA,108571,171074,276171,NA,159653.8671,330000,209757.9132,281207,238414,NA,100000,128666.2333,174722,113939,NA,NA,NA,NA,NA,206274,NA,NA,,126860,163912.9936,NA,NA,NA,NA,242082.459,85950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35431,175625,213461,NA,127499.625,NA,NA,NA,NA,91052.52632,NA,114544.7273,93928,NA,91999.8,NA,170223.283,NA,358163,NA,137999.1,86427.92857,NA,251786,194999.25,NA,205509.8004,173332.6667,NA,115046.9743,113000,NA,109569,176470,262778,88076,178570.5,332203,234500.8624,283654,259375,108124.5938,94999.5,129999.5,187674,114594,NA,NA,NA,NA,NA,212804,NA,NA,,131060,163596.4123,241000,NA,NA,NA,248804.0553,85750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35462,167790,206818,NA,120000,NA,NA,NA,NA,96199.38,NA,104999.75,91053,NA,94999.5,NA,158192.761,NA,320000,NA,124999.75,95999.4,NA,232291,169999.5,NA,202299.8439,148999.55,NA,117887.1894,111090,NA,108333,170187,271052,100455,163333.1667,333606,241426.5439,283333,241891,112499.375,94999.5,123333.1667,186799,115102,NA,NA,NA,NA,NA,198378,NA,NA,,127670,166902.3624,175000,NA,NA,NA,247708.8156,84900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35490,177735,207143,NA,109999.5,NA,NA,NA,NA,98599.14,NA,109285.25,87068,NA,93333,NA,157992.3176,NA,376470,NA,153332.6667,93749.625,NA,223809,186249.6875,NA,216159.7272,153927.875,NA,114834.6843,117000,NA,113900,180370,281632,102857,185624.7188,341579,233531.5056,292024,254878,103999.8,74999.5,130624.4688,186190,114902,NA,NA,NA,NA,NA,200893,NA,NA,,133940,167593.2648,188000,NA,NA,NA,254108.1788,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35521,181218,230023,NA,110454.0227,NA,NA,NA,NA,90517.18966,NA,116874.1563,87419,NA,117999.1,NA,159911.8555,NA,384425,NA,140000,92999.7,NA,268333,203947.2895,NA,218105.3797,164814.5741,NA,114844.543,110000,NA,116708,178838,280208,94166,172856.5,357657,266453.9518,315517,252857,114570.7,126666.3333,131499.425,199428,113676,NA,NA,NA,NA,NA,214393,NA,NA,,138460,172410.9931,197500,NA,NA,NA,262660.1358,87000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35551,185010,230387,NA,109129.9783,NA,NA,NA,NA,91153.73077,NA,127691.9231,84545,NA,123333.1667,NA,156131.2145,NA,403509,NA,131999.4,87142.14286,NA,223809,228946.7895,NA,226618.3854,164761.6667,NA,120154.505,116000,NA,116823,185512,284648,102727,175861.2759,341579,251037.1606,292024,254878,112221.6111,84999.5,139564.2391,198048,121667,NA,NA,NA,NA,NA,214568,NA,NA,,134990,175782.0788,176250,NA,NA,NA,263428.0561,88000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35582,188801,231725,NA,115788.6842,NA,NA,NA,NA,96427.92857,NA,115999.2,93695,NA,89165.75,NA,173521.5662,NA,384166,NA,151428,85624.4375,NA,252000,201923.0385,NA,231863.9609,172580.0161,NA,122661.6829,120000,NA,114880,186214,285999,92083,177811.6094,395917,225837.2924,318801,265789,108518.0926,109999.5,134604.5329,196136,114590,NA,NA,NA,NA,NA,229167,NA,NA,,138870,182862.4851,202500,NA,NA,NA,275815.9689,85000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35612,190625,240294,NA,122692.1731,NA,NA,NA,NA,102999.85,NA,124499.775,95000,NA,94166.25,NA,176878.0155,NA,380898,NA,134443.7222,98749.125,NA,237500,199229.8077,NA,222761.6983,175516.4655,NA,125145.0334,122500,NA,112571,192201,295672,92500,195599.22,398514,279730.0641,326587,278773,108461.1154,86666,138859.8165,204611,117026,NA,NA,NA,NA,NA,222891,NA,NA,,137660,178309.5349,212000,NA,NA,NA,281022.1068,85450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35643,191856,234529,NA,120555.5278,NA,NA,NA,NA,100317.4444,NA,116110.3056,96666,NA,89374.0625,NA,181888.0588,NA,378915,NA,136249.1875,99090,NA,277083,211666.4333,NA,229421.4193,171785.125,NA,126744.0378,117000,NA,109705,193243,315942,107727,184999.75,395412,269471.4616,329303,268292,114116.9412,82499.75,137646.1765,192553,125531,NA,NA,NA,NA,NA,228859,NA,NA,,140670,177827.1685,199450,NA,NA,NA,279090.3273,86000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35674,191600,234023,NA,113999.3,NA,NA,NA,NA,103095.0833,NA,120499.975,91087,NA,102999.85,NA,192235.0713,NA,383087,NA,151110.5556,90999.9,NA,245370,208333.1667,NA,230403.7242,169999.5,NA,132008.6052,115950,NA,109792,186066,305634,94333,202564.0513,384374,276693.6488,327947,285256,109062.0469,73333,141481.4074,195645,111500,NA,NA,NA,NA,NA,227362,NA,NA,,152150,173587.9754,217900,NA,NA,NA,276504.0995,89000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35704,189283,239244,NA,115651.3913,NA,NA,NA,NA,97832.55,NA,116520.913,85303,NA,80833.25,NA,178859.9644,NA,395521,NA,134165.9583,93333,NA,272058,177646.1765,NA,229978.4871,169332.8667,NA,127316.8769,114000,NA,110865,186060,293283,99411,182173.8043,377458,274414.4142,330678,264285,101666.5833,100000,138643.1356,194444,116406,NA,NA,NA,NA,NA,220112,NA,NA,,142680,178015.4682,175000,NA,NA,NA,278682.4621,89900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35735,190763,239999,NA,113157.2368,NA,NA,NA,NA,104117.4412,NA,124166.4583,89374,NA,85713.71429,NA,167706.7831,NA,378905,NA,132856.5,79284.78571,NA,247825,199165.7083,NA,235443.5539,160000,NA,131273.0245,116500,NA,113496,189694,314286,96499,192777.1389,393670,296299.0741,329108,273571,106470.2647,106666.3333,143076.7692,190816,114318,NA,NA,NA,NA,NA,217753,NA,NA,,147680,176174.8469,185600,NA,NA,NA,283094.0785,89990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35765,186555,234375,NA,117599.12,NA,NA,NA,NA,104576.0424,NA,123333.1667,88620,NA,94999.5,NA,180722.4891,NA,384677,NA,129999.5,89443.5,NA,230263,211363.4091,NA,238971.5734,174332.6167,NA,121690.1457,115000,NA,111300,191818,335294,99666,191764.1176,401974,225222.8217,341365,273025,103124.8438,81249.875,137718.4123,190192,110702,NA,NA,NA,NA,NA,225741,NA,NA,,141840,173601.4095,188500,NA,NA,NA,276104.8681,79000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35796,188094,229687,NA,111249.4375,NA,NA,NA,NA,98157.07895,NA,110832.7917,86590,NA,77499.25,NA,176260.7361,NA,371621,NA,128571,100000,NA,248332,210714.0714,NA,230398.8367,154999.25,NA,121908.1191,114745,NA,94850.72061,191603,302586,124500,188571,406863,257719.4924,326666,282143,106666.3333,109999.5,133508.0965,206818,119090,NA,NA,NA,NA,NA,219186,NA,NA,,144710,170362.2358,208750,NA,NA,105798.679,279463.6964,83000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35827,183898,234772,NA,109332.8667,NA,NA,NA,NA,95454,NA,112499.375,86428,NA,87499.25,NA,169042.7481,NA,387777,NA,140000,92856.85714,NA,242499,216071.1071,NA,231475.3922,164166.4583,NA,129528.9502,113000,NA,93663.85496,185564,304167,122353,175554.7778,397580,284234.9373,322988,283871,114814.0741,90000,137499.125,199696,109464,NA,NA,NA,NA,NA,229303,NA,NA,,150550,178783.9439,190250,NA,NA,113203.312,280105.0317,85450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
